p1_sets,p2_sets,sub_set,p1_games,p2_games,sub_game,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,nextpoint_victor
2,2,0,0,0,0,15,15,2,1,2,144,137,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,0,0,0,15,30,2,1,2,144,138,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,0,0,0,15,40,2,1,1,145,138,7,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2,2,0,0,0,0,30,40,2,2,2,145,139,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,0,1,-1,0,0,1,1,1,146,139,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,0,1,-1,15,0,1,2,2,146,140,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,0,1,-1,15,15,1,2,1,147,140,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,0,1,-1,30,15,1,2,2,147,141,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,2,0,0,1,-1,30,30,1,1,1,148,141,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,2,0,0,1,-1,40,30,1,1,1,149,141,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,1,0,0,0,2,2,1,150,141,9,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,1,1,0,15,0,2,1,2,150,142,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,1,1,0,15,15,2,1,2,150,143,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,1,1,0,15,30,2,1,2,150,144,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,1,0,15,40,2,2,1,151,144,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
2,2,0,1,1,0,30,40,2,1,2,151,145,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,2,0,1,2,-1,0,0,1,1,1,152,145,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,2,-1,15,0,1,1,1,153,145,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,2,-1,30,0,1,1,1,154,145,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,2,-1,40,0,1,1,1,155,145,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2,2,0,2,2,0,0,0,2,1,2,155,146,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,2,0,0,15,2,1,2,155,147,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,2,0,0,30,2,2,2,155,148,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,2,0,0,40,2,2,1,156,148,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,2,0,15,40,2,1,2,156,149,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,3,-1,0,0,1,1,1,157,149,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,3,-1,15,0,1,1,1,158,149,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,3,-1,30,0,1,2,2,158,150,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,3,-1,30,15,1,2,1,159,150,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,3,-1,40,15,1,2,1,160,150,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,0,3,3,0,0,0,2,1,1,161,150,#REF!,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2,2,0,3,3,0,15,0,2,1,2,161,151,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,3,3,0,15,15,2,2,2,161,152,9,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2,2,0,3,3,0,15,30,2,1,1,162,152,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,0,3,3,0,30,30,2,2,1,163,152,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,0,3,3,0,40,30,2,1,1,164,152,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,2,0,4,3,1,0,0,1,1,1,165,152,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,4,3,1,15,0,1,2,1,166,152,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2,2,0,4,3,1,30,0,1,1,2,166,153,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,4,3,1,30,15,1,1,1,167,153,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,4,3,1,40,15,1,1,1,168,153,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,5,3,2,0,0,2,1,2,168,154,14,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,2,0,5,3,2,0,15,2,1,2,168,155,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,5,3,2,0,30,2,2,1,169,155,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,2,0,5,3,2,15,30,2,2,2,169,156,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,2,0,5,3,2,15,40,2,1,2,169,157,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,2,0,5,4,1,0,0,1,1,2,169,158,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,5,4,1,0,15,1,1,1,170,158,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,2,0,5,4,1,15,15,1,1,1,171,158,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,2,0,5,4,1,30,15,1,2,1,172,158,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,15,0,1,1,1,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,30,0,1,1,2,2,1,1,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,30,15,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,40,15,1,2,1,4,1,3,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,1,0,1,0,0,2,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,1,0,15,2,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,1,0,30,2,1,2,4,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,1,0,40,2,1,2,4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,1,0,0,0,1,1,2,4,6,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,15,1,1,1,5,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,15,15,1,1,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,30,15,1,1,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,1,0,40,15,1,1,2,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,40,30,1,1,1,8,7,1,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,2,1,1,0,0,2,1,2,8,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,0,15,2,1,2,8,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,0,30,2,1,2,8,10,-2,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,0,40,2,1,2,8,11,-3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,2,2,0,0,0,1,1,2,8,12,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,0,15,1,1,1,9,12,-3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,2,2,0,15,15,1,1,1,10,12,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,30,15,1,2,1,11,12,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,40,15,1,1,1,12,12,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,3,2,1,0,0,2,1,2,12,13,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,3,2,1,0,15,2,1,2,12,14,-2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,3,2,1,0,30,2,2,2,12,15,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,2,1,0,40,2,1,2,12,16,-4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,0,0,1,2,1,13,16,-3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,15,0,1,1,1,14,16,-2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,3,3,0,30,0,1,1,1,15,16,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,40,0,1,1,1,16,16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,3,1,0,0,2,1,1,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,3,1,15,0,2,2,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,3,1,15,15,2,2,2,17,18,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,3,1,15,30,2,1,2,17,19,-2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,4,3,1,15,40,2,1,2,17,20,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,4,0,0,0,1,1,2,17,21,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,4,0,0,15,1,2,2,17,22,-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,0,0,30,1,1,1,18,22,-4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,4,4,0,15,30,1,1,1,19,22,-3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,4,4,0,30,30,1,1,1,20,22,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,4,0,40,30,1,1,2,20,23,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,0,40,40,1,1,1,21,23,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,4,0,AD,40,1,1,1,22,23,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,4,1,0,0,2,1,2,22,24,-2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,4,1,0,15,2,1,2,22,25,-3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,4,1,0,30,2,2,1,23,25,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,4,1,15,30,2,2,1,24,25,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,4,1,30,30,2,1,2,24,26,-2,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,4,1,30,40,2,2,1,25,26,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,4,1,40,40,2,1,2,25,27,-2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,5,4,1,40,AD,2,1,2,25,28,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,5,0,0,0,1,1,1,26,28,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,5,0,15,0,1,1,1,27,28,-1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,5,5,0,30,0,1,1,1,28,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,5,0,40,0,1,1,1,29,28,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,6,5,1,0,0,2,1,2,29,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,6,5,1,0,15,2,1,2,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,6,5,1,0,30,2,1,2,29,31,-2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,6,5,1,0,40,2,2,2,29,32,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,6,0,0,0,1,1,1,30,32,-2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,6,6,0,1,0,2,2,2,30,33,-3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,6,6,0,1,1,2,1,2,30,34,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,6,0,1,2,1,1,1,31,34,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,6,0,2,2,1,1,1,32,34,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,6,6,0,3,2,2,1,2,32,35,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,6,0,3,3,2,2,1,33,35,-2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,6,0,4,3,1,1,1,34,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,6,0,5,3,1,1,1,35,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,6,6,0,6,3,2,2,2,35,36,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,6,6,0,6,4,2,1,2,35,37,-2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,0,0,6,6,0,6,5,1,1,2,35,38,-3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0,0,0,6,6,0,6,6,1,2,2,35,39,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,6,6,0,6,7,2,2,2,35,40,-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,0,0,0,0,0,2,1,1,36,40,-4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,0,0,0,15,0,2,2,2,36,41,-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,0,0,0,15,15,2,1,2,36,42,-6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,0,0,0,15,30,2,1,2,36,43,-7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,0,0,0,15,40,2,1,2,36,44,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,0,1,-1,0,0,1,1,1,37,44,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,0,1,-1,15,0,1,1,1,38,44,-6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,0,1,-1,30,0,1,1,1,39,44,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,0,1,-1,40,0,1,1,1,40,44,-4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,1,-1,1,1,0,0,0,2,1,2,40,45,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,1,0,0,15,2,1,1,41,45,-4,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0,1,-1,1,1,0,15,15,2,2,2,41,46,-5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,1,0,15,30,2,1,1,42,46,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,1,1,0,30,30,2,1,2,42,47,-5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,1,1,0,30,40,2,1,2,42,48,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,1,2,-1,0,0,1,2,2,42,49,-7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,1,2,-1,0,15,1,1,2,42,50,-8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,2,-1,0,30,1,2,1,43,50,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,2,-1,15,30,1,1,1,44,50,-6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,1,-1,1,2,-1,30,30,1,2,2,44,51,-7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,2,-1,30,40,1,1,1,45,51,-6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,1,-1,1,2,-1,40,40,1,1,1,46,51,-5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,1,2,-1,AD,40,1,1,1,47,51,-4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,2,2,0,0,0,2,1,1,48,51,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,2,2,0,15,0,2,1,2,48,52,-4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,2,2,0,15,15,2,2,2,48,53,-5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,1,-1,2,2,0,15,30,2,1,2,48,54,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,2,2,0,15,40,2,1,2,48,55,-7,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,1,-1,2,3,-1,0,0,1,2,2,48,56,-8,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,2,3,-1,0,15,1,1,1,49,56,-7,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,-1,2,3,-1,15,15,1,1,1,50,56,-6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,2,3,-1,30,15,1,2,2,50,57,-7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,2,3,-1,30,30,1,1,1,51,57,-6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,2,3,-1,40,30,1,1,1,52,57,-5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,3,3,0,0,0,2,2,1,53,57,-4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,3,3,0,15,0,2,1,2,53,58,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,3,3,0,15,15,2,1,2,53,59,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,3,3,0,15,30,2,1,2,53,60,-7,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,1,-1,3,3,0,15,40,2,1,2,53,61,-8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,1,-1,3,4,-1,0,0,1,1,2,53,62,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,3,4,-1,0,15,1,2,2,53,63,-10,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,1,-1,3,4,-1,0,30,1,2,2,53,64,-11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,3,4,-1,0,40,1,1,1,54,64,-10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,1,-1,3,4,-1,15,40,1,1,1,55,64,-9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,1,-1,3,4,-1,30,40,1,1,1,56,64,-8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2
0,1,-1,3,4,-1,40,40,1,1,2,56,65,-9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,-1,3,4,-1,40,AD,1,1,1,57,65,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,1,-1,3,4,-1,40,40,1,1,1,58,65,-7,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,-1,3,4,-1,AD,40,1,1,1,59,65,-6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,4,4,0,0,0,2,1,2,59,66,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,4,4,0,0,15,2,2,2,59,67,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,4,4,0,0,30,2,2,2,59,68,-9,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,1,-1,4,4,0,0,40,2,1,2,59,69,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,4,5,-1,0,0,1,1,1,60,69,-9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,4,5,-1,15,0,1,1,1,61,69,-8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,1,-1,4,5,-1,30,0,1,1,1,62,69,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,4,5,-1,40,0,1,1,1,63,69,-6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,5,5,0,0,0,2,1,2,63,70,-7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,1,-1,5,5,0,0,15,2,1,2,63,71,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,5,5,0,0,30,2,1,2,63,72,-9,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0,1,-1,5,5,0,0,40,2,2,2,63,73,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,5,6,-1,0,0,1,1,1,64,73,-9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,5,6,-1,15,0,1,1,1,65,73,-8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,5,6,-1,30,0,1,2,2,65,74,-9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,5,6,-1,30,15,1,2,1,66,74,-8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,5,6,-1,40,15,1,1,2,66,75,-9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,1,-1,5,6,-1,40,30,1,2,2,66,76,-10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,5,6,-1,40,40,1,2,1,67,76,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,5,6,-1,AD,40,1,2,1,68,76,-8,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,1,-1,6,6,0,0,0,2,2,2,68,77,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,-1,6,6,0,0,1,1,2,2,68,78,-10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,-1,6,6,0,0,2,1,1,1,69,78,-9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,-1,6,6,0,1,2,2,1,1,70,78,-7,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
