,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,player1_quality,player2_quality,elo1,elo2,predicted_point_victor
6089,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:05:29,4,7,194,1,2,3,3,15,0,1,1,1,96,98,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.255,25.203,5,117.0,W,CTL,ND,3.375,1.0,1358.3023649127326,1392.38381989971,1
6090,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:05:54,4,7,195,1,2,3,3,30,0,1,1,1,97,98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876,0.82,1,123.0,C,NCTL,,3.375,1.0,1380.2579825481776,1370.428202264265,1
6091,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:06:10,4,7,196,1,2,3,3,40,0,1,2,1,98,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.236,2.269,1,122.0,BC,NCTL,,3.375,1.0,1399.6922858403784,1350.9938989720642,1
6092,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:07:55,4,8,197,1,2,4,3,0,0,2,1,2,98,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679,1.237,1,126.0,C,NCTL,,3.4285714285714284,5.4,1416.9071963969477,1333.778988415495,2
6093,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:08:14,4,8,198,1,2,4,3,0,15,2,2,1,99,99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.376,3.008,0,,BW,CTL,ND,3.4285714285714284,5.4,1392.211221188412,1358.4749636240306,2
6094,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:08:50,4,8,199,1,2,4,3,15,15,2,1,2,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.638,5.48,1,124.0,C,NCTL,D,3.4285714285714284,5.4,1410.2752866295318,1340.4108981829108,2
6095,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:09:10,4,8,200,1,2,4,3,15,30,2,1,2,99,101,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.572,10.607,3,120.0,W,CTL,,3.4285714285714284,5.4,1386.3069132697347,1364.379271542708,2
6096,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:09:39,4,8,201,1,2,4,3,15,40,2,2,1,100,101,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.546,4.89,0,,BC,CTL,D,3.4285714285714284,5.4,1365.0463300318168,1385.639854780626,2
6097,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:10:18,4,8,202,1,2,4,3,30,40,2,1,2,100,102,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.214,16.999,3,120.0,C,CTL,ND,3.4285714285714284,5.4,1386.2304022748115,1364.4557825376312,2
6098,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:10:51,4,9,203,1,2,4,4,0,0,1,1,1,101,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.318,7.695,1,124.0,C,NCTL,ND,2.2857142857142856,0.8,1364.9785929397876,1385.707591872655,1
6099,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:11:08,4,9,204,1,2,4,4,15,0,1,1,1,102,102,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.091,10.05,3,123.0,W,CTL,ND,2.2857142857142856,0.8,1386.1704361895684,1364.5157486228743,1
6100,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:11:25,4,9,205,1,2,4,4,30,0,1,1,1,103,102,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559,1.254,1,113.0,W,CTL,,2.2857142857142856,0.8,1404.925503807257,1345.7606810051857,1
6101,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:11:41,4,9,206,1,2,4,4,40,0,1,1,1,104,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.056,19.751,5,125.0,C,NCTL,D,2.2857142857142856,0.8,1421.5522466602004,1329.1339381522423,1
6102,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:13:32,4,10,207,1,2,5,4,0,0,2,1,1,105,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.543,7.129,2,127.0,C,NCTL,ND,3.272727272727273,5.7,1436.3542445229066,1314.331940289536,2
6103,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:14:01,4,10,208,1,2,5,4,15,0,2,1,2,105,103,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.521,10.471,3,118.0,C,NCTL,,3.272727272727273,5.7,1449.6053085131914,1301.0808762992513,2
6104,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:14:33,4,10,209,1,2,5,4,15,15,2,1,2,105,104,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.142,8.625,3,124.0,C,NCTL,ND,3.272727272727273,5.7,1421.5409167155365,1329.1452680969062,2
6105,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:15:03,4,10,210,1,2,5,4,15,30,2,1,2,105,105,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.962,11.947,3,120.0,W,NCTL,,3.272727272727273,5.7,1396.3441308967,1354.3420539157426,2
6106,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:15:28,4,10,211,1,2,5,4,15,40,2,1,2,105,106,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.244,6.741,1,113.0,W,CTL,D,3.272727272727273,5.7,1373.9380072571746,1376.748177555268,2
6107,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:15:58,4,11,212,1,2,5,5,0,0,1,1,1,106,106,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.369,8.12,3,120.0,BW,NCTL,ND,5.0,1.25,1354.09977013556,1396.5864146768827,1
6108,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:16:16,4,11,213,1,2,5,5,15,0,1,1,1,107,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.654,6.703,1,124.0,C,NCTL,ND,5.0,1.25,1376.533379371202,1374.1528054412406,1
6109,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:16:49,4,11,214,1,2,5,5,30,0,1,2,1,108,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.58,29.498,9,109.0,BW,NCTL,ND,5.0,1.25,1396.396344664588,1354.2898401478546,1
6110,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:17:31,4,11,215,1,2,5,5,40,0,1,1,1,109,106,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.754,4.918,1,126.0,C,CTL,D,5.0,1.25,1413.9842969127592,1336.7018878996835,1
6111,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:19:14,4,12,216,1,2,6,5,0,0,2,1,2,109,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.287,6.453,1,124.0,C,NCTL,D,0.6,5.2,1429.6075118034082,1321.0786730090344,2
6112,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:19:32,4,12,217,1,2,6,5,0,15,2,1,1,110,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.746,8.579,2,123.0,BW,NCTL,ND,0.6,5.2,1403.5556589331716,1347.130525879271,2
6113,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:19:58,4,12,218,1,2,6,5,15,15,2,1,2,110,108,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844,1.088,1,112.0,W,CTL,,0.6,5.2,1420.3358254973095,1330.3503593151331,2
6114,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:20:21,4,12,219,1,2,6,5,15,30,2,1,2,110,109,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.827,1.01,1,124.0,C,CTL,,0.6,5.2,1395.2686451519623,1355.4175396604803,2
6115,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:20:45,4,12,220,1,2,6,5,15,40,2,1,2,110,110,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.206,18.499,5,115.0,W,CTL,,0.6,5.2,1372.9846386625886,1377.701546149854,2
6116,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:21:21,4,13,221,1,2,6,6,0,0,1,1,1,111,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.783,5.68,1,126.0,C,NCTL,ND,2.5454545454545454,3.3636363636363638,1353.256149003072,1397.4300358093706,1
6117,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:21:50,4,13,222,1,2,6,6,1,0,2,1,2,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.431,3.123,1,122.0,W,CTL,ND,2.5454545454545454,3.3636363636363638,1375.7853883971497,1374.900796415293,2
6118,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:22:15,4,13,223,1,2,6,6,1,1,2,2,1,112,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.279,7.907,2,110.0,BW,NCTL,ND,2.5454545454545454,3.3636363636363638,1355.7344672994102,1394.9517175130325,2
6119,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:22:54,4,13,224,1,2,6,6,2,1,1,2,1,113,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.157,7.144,3,93.0,BW,NCTL,ND,2.5454545454545454,3.3636363636363638,1377.9824545428733,1372.7037302695694,1
6120,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:23:27,4,13,225,1,2,6,6,3,1,1,2,2,113,112,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,28.334,30.615,8,99.0,BC,NCTL,D,2.5454545454545454,3.3636363636363638,1397.6786101266932,1353.0075746857494,1
6121,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:24:16,4,13,226,1,2,6,6,3,2,2,1,2,113,113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,38.807,30.437,7,122.0,C,NCTL,ND,2.5454545454545454,3.3636363636363638,1375.1212153507176,1375.564969461725,2
6122,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:25:18,4,13,227,1,2,6,6,3,3,2,2,1,114,113,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.519,14.889,4,107.0,B,NCTL,D,2.5454545454545454,3.3636363636363638,1355.1467598768513,1395.5394249355913,2
6123,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:25:58,4,13,228,1,2,6,6,4,3,1,2,1,115,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.958,43.174,9,91.0,B,NCTL,ND,2.5454545454545454,3.3636363636363638,1377.4615289687936,1373.224655843649,1
6124,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:26:40,4,13,229,1,2,6,6,5,3,1,1,1,116,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,4.06,1,115.0,BW,NCTL,D,2.5454545454545454,3.3636363636363638,1397.2176470354893,1353.4685377769533,1
6125,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:27:10,4,13,230,1,2,6,6,6,3,2,1,2,116,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.807,3.239,1,126.0,W,CTL,ND,2.5454545454545454,3.3636363636363638,1414.7124724570358,1335.9737123554069,2
6126,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:27:33,4,13,231,1,2,6,6,6,4,2,1,1,117,114,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.72,12.109,2,119.0,W,NCTL,,2.5454545454545454,3.3636363636363638,1390.2559415358041,1360.4302432766385,2
6127,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:29:54,5,1,232,2,2,0,0,0,0,2,1,1,118,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.344,13.943,4,125.0,C,CTL,ND,0.75,2.1875,1408.5432414609068,1342.142943351536,2
6128,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:30:23,5,1,233,2,2,0,0,15,0,2,1,1,119,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.497,9.733,2,122.0,C,NCTL,ND,0.75,2.1875,1424.7667997848991,1325.9193850275435,2
6129,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:30:53,5,1,234,2,2,0,0,30,0,2,2,1,120,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140.812,156.856,6,109.0,C,NCTL,ND,0.75,2.1875,1439.2253980546782,1311.4607867577645,2
6130,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:31:41,5,1,235,2,2,0,0,40,0,2,2,1,121,114,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,,,,,0.75,2.1875,1452.1851995039895,1298.5009853084532,2
6131,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:32:38,5,2,236,2,2,1,0,0,0,1,2,1,122,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,9,94.0,,,,3.6666666666666665,3.0833333333333335,1463.8735768864087,1286.812607926034,1
6132,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:33:18,5,2,237,2,2,1,0,15,0,1,2,2,122,115,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,,,,,3.6666666666666665,3.0833333333333335,1474.4805575646583,1276.2056272477844,1
6133,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:33:50,5,2,238,2,2,1,0,15,15,1,1,1,123,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.812,37.429,7,125.0,C,CTL,ND,3.6666666666666665,3.0833333333333335,1444.163371107911,1306.5228137045317,1
6134,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:34:20,5,2,239,2,2,1,0,30,15,1,2,2,123,116,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,14.256,4,95.0,W,NCTL,D,3.6666666666666665,3.0833333333333335,1456.6301771077547,1294.056007704688,1
6135,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:34:50,5,2,240,2,2,1,0,30,30,1,2,1,124,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.859,5.127,1,100.0,B,NCTL,ND,3.6666666666666665,3.0833333333333335,1427.8997351234425,1322.7864496890002,1
6136,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:35:17,5,2,241,2,2,1,0,40,30,1,1,1,125,116,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.848,4.924,1,125.0,W,CTL,,3.6666666666666665,3.0833333333333335,1442.0270218994085,1308.6591629130342,1
6137,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:35:44,5,3,242,2,2,2,0,0,0,2,1,2,125,117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.406,14.754,3,117.0,BW,NCTL,,0.8333333333333334,3.1666666666666665,1454.7058612187038,1295.9803235937388,2
6138,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:36:07,5,3,243,2,2,2,0,0,15,2,1,2,125,118,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.669,7.819,3,118.0,W,NCTL,ND,0.8333333333333334,3.1666666666666665,1426.1556124845863,1324.5305723278564,2
6139,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:36:37,5,3,244,2,2,2,0,0,30,2,1,1,126,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.068,17.041,4,125.0,C,NCTL,ND,0.8333333333333334,3.1666666666666665,1400.4669218147023,1350.2192629977403,2
6140,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:37:09,5,3,245,2,2,2,0,15,30,2,1,1,127,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.907,7.13,2,123.0,W,NCTL,ND,0.8333333333333334,3.1666666666666665,1417.5944333840444,1333.0917514283983,2
6141,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:37:41,5,3,246,2,2,2,0,30,30,2,1,1,128,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.141,5.562,2,113.0,W,CTL,ND,0.8333333333333334,3.1666666666666665,1432.8237688417141,1317.8624159707285,2
6142,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:38:07,5,3,247,2,2,2,0,40,30,2,2,1,129,118,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,21.656,21.064,6,95.0,W,NCTL,ND,0.8333333333333334,3.1666666666666665,1446.437446875186,1304.2487379372567,2
6143,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:40:30,5,4,248,2,2,3,0,0,0,1,2,2,129,119,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.905,4.547,0,,W,CTL,ND,4.928571428571429,2.1666666666666665,1458.6806992978582,1292.0054855145845,1
6144,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:40:54,5,4,249,2,2,3,0,0,15,1,1,2,129,120,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.222,15.217,4,122.0,W,NCTL,D,4.928571428571429,2.1666666666666665,1429.7601550448203,1320.9260297676224,1
6145,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:41:16,5,4,250,2,2,3,0,0,30,1,2,1,130,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.252,10.478,3,106.0,BW,NCTL,ND,4.928571428571429,2.1666666666666665,1403.6923418084502,1346.9938430039924,1
6146,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:41:53,5,4,251,2,2,3,0,15,30,1,1,1,131,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19,5.781,1,124.0,BW,NCTL,D,4.928571428571429,2.1666666666666665,1420.4571819753673,1330.2290028370753,1
6147,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:42:12,5,4,252,2,2,3,0,30,30,1,1,1,132,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,5.922,1,127.0,C,CTL,ND,4.928571428571429,2.1666666666666665,1435.3769291182737,1315.309255694169,1
6148,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:42:32,5,4,253,2,2,3,0,40,30,1,1,2,132,121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.032,10.288,2,122.0,BW,NCTL,ND,4.928571428571429,2.1666666666666665,1448.7278868735368,1301.9582979389058,1
6149,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:42:50,5,4,254,2,2,3,0,40,40,1,2,2,132,122,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.002,6.017,0,,W,CTL,D,4.928571428571429,2.1666666666666665,1420.7482599491584,1329.9379248632843,1
6150,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:43:15,5,4,255,2,2,3,0,40,AD,1,1,1,133,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.275,6.342,1,127.0,C,NCTL,ND,4.928571428571429,2.1666666666666665,1395.6366711173769,1355.0495136950658,1
6151,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:43:39,5,4,256,2,2,3,0,40,40,1,2,1,134,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,3.578,1,100.0,B,NCTL,ND,4.928571428571429,2.1666666666666665,1413.3108568349596,1337.375327977483,1
6152,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:44:03,5,4,257,2,2,3,0,AD,40,1,1,2,134,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.881,8.561,2,121.0,BW,NCTL,ND,4.928571428571429,2.1666666666666665,1429.0079536012367,1321.678231211206,1
6153,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:44:22,5,4,258,2,2,3,0,40,40,1,2,2,134,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.152,18.363,4,95.0,B,NCTL,ND,4.928571428571429,2.1666666666666665,1403.0188724833297,1347.667312329113,1
6154,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:44:52,5,4,259,2,2,3,0,40,AD,1,1,1,135,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.427,6.59,1,124.0,W,CTL,D,4.928571428571429,2.1666666666666665,1379.8592668932624,1370.8269179191802,1
6155,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:45:08,5,4,260,2,2,3,0,40,40,1,2,1,136,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.243,5.052,1,109.0,BW,NCTL,ND,4.928571428571429,2.1666666666666665,1399.3394401943915,1351.3467446180512,1
6156,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:45:44,5,4,261,2,2,3,0,AD,40,1,1,1,137,124,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776,1.203,1,118.0,C,NCTL,,4.928571428571429,2.1666666666666665,1416.594197072126,1334.0919877403167,1
6157,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:46:16,5,5,262,2,2,4,0,0,0,2,2,1,138,124,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.362,4.743,2,109.0,BW,NCTL,ND,1.5,3.5384615384615383,1431.9322849692621,1318.7538998431805,2
6158,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:46:50,5,5,263,2,2,4,0,15,0,2,1,2,138,125,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.098,12.554,3,122.0,C,CTL,,1.5,3.5384615384615383,1445.6382843116453,1305.0479005007974,2
6159,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:47:36,5,5,264,2,2,4,0,15,15,2,2,1,139,125,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.646,23.18,6,94.0,C,NCTL,ND,1.5,3.5384615384615383,1417.9598433939102,1332.7263414185325,2
6160,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:48:21,5,5,265,2,2,4,0,30,15,2,1,2,139,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.068,5.664,1,122.0,C,NCTL,D,1.5,3.5384615384615383,1433.1495230930848,1317.5366617193579,2
6161,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:48:45,5,5,266,2,2,4,0,30,30,2,1,2,139,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.365,5.977,1,127.0,C,CTL,D,1.5,3.5384615384615383,1406.729541472407,1343.9566433400357,2
6162,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:49:06,5,5,267,2,2,4,0,30,40,2,1,1,140,127,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.186,3.6,2,119.0,W,CTL,D,1.5,3.5384615384615383,1383.1548552704742,1367.5313295419685,2
6163,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:49:33,5,5,268,2,2,4,0,40,40,2,1,2,140,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.148,6.533,1,116.0,W,CTL,D,1.5,3.5384615384615383,1402.2560985543264,1348.4300862581163,2
6164,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:50:02,5,5,269,2,2,4,0,40,AD,2,1,2,140,129,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.921,18.442,5,123.0,C,NCTL,D,1.5,3.5384615384615383,1379.1821777134578,1371.5040070989849,2
6165,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:51:50,5,6,270,2,2,4,1,0,0,1,1,1,141,129,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,1.183,1,122.0,C,NCTL,,5.5,3.3,1358.7402586241374,1391.9459261883053,1
6166,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:52:06,5,6,271,2,2,4,1,15,0,1,1,1,142,129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.778,17.865,5,119.0,C,NCTL,D,5.5,3.3,1380.6459316954522,1370.0402531169905,1
6167,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:52:27,5,6,272,2,2,4,1,30,0,1,1,1,143,129,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.809,0.924,1,123.0,C,CTL,,5.5,3.3,1400.035609317364,1350.6505754950786,1
6168,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:52:42,5,6,273,2,2,4,1,40,0,1,1,1,144,129,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,27.666,32.908,5,113.0,C,CTL,ND,5.5,3.3,1417.2117705044636,1333.474414307979,1
6169,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,02:53:28,5,7,274,2,2,5,1,0,0,2,1,2,144,130,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0.815,1,126.0,C,NCTL,,1.0,3.625,1432.4826767446502,1318.2035080677924,2
