match_id,player1,player2,elapsed_time,set_no,point_no,p1_sets,p2_sets,game_no,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,player1_quality,player2_quality,elo1,elo2
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:51:22,2,79,1,0,2,1,0,1,0,2,1,2,44,35,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929,0.445,1,131,W,CTL,,3,5.538461538,1344.899126,1162.328687
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:51:40,2,80,1,0,2,1,0,1,1,2,2,1,45,35,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.209,6.671,0,,BC,CTL,ND,3,5.538461538,1315.260759,1191.967055
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:52:09,2,81,1,0,2,1,0,2,1,2,1,2,45,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,3.319,1,132,BW,NCTL,ND,3,5.538461538,1328.447049,1178.780764
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:52:26,2,82,1,0,2,1,0,2,2,2,2,1,46,36,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.156,3.901,0,,C,CTL,,3,5.538461538,1300.327687,1206.900126
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:52:55,2,83,1,0,2,1,0,3,2,2,2,2,46,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.453,1.379,1,121,BC,NCTL,,3,5.538461538,1315.075553,1192.15226
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:53:27,2,84,1,0,2,1,0,3,3,2,1,2,46,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.088,4.106,1,119,W,CTL,ND,3,5.538461538,1288.280698,1218.947115
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:53:44,2,85,1,0,2,1,0,3,4,2,1,2,46,39,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.255,7.362,1,133,BW,NCTL,,3,5.538461538,1264.341686,1242.886127
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:54:11,2,86,1,0,3,1,1,0,0,1,1,1,47,39,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.872,1,128,C,NCTL,,2,1.1,1243.108173,1264.119641
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:54:27,2,87,1,0,3,1,1,1,0,1,1,1,48,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.023,5.276,1,126,B,NCTL,ND,2,1.1,1264.316218,1242.911596
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:54:42,2,88,1,0,3,1,1,2,0,1,1,1,49,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.921,12.215,3,116,B,NCTL,ND,2,1.1,1283.085625,1224.142188
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:55:01,2,89,1,0,3,1,1,3,0,1,1,1,50,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.87,20.231,5,128,BW,NCTL,ND,2,1.1,1299.724751,1207.503063
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:57:13,2,90,1,0,4,2,1,0,0,2,2,1,51,39,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.111,1.642,0,,C,NCTL,,3.576923077,5.153846154,1314.537304,1192.690509
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:57:40,2,91,1,0,4,2,1,1,0,2,1,2,51,40,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154,0.69,1,124,C,CTL,,3.576923077,5.153846154,1327.797322,1179.430491
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:57:57,2,92,1,0,4,2,1,1,1,2,2,1,52,40,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.372,4.209,0,,BC,CTL,ND,3.576923077,5.153846154,1299.740529,1207.487284
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:58:27,2,93,1,0,4,2,1,2,1,2,2,1,53,40,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.008,49.63,12,107,B,CTL,D,3.576923077,5.153846154,1314.551388,1192.676425
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:59:13,2,94,1,0,4,2,1,3,1,2,1,2,53,41,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.468,0.63,1,131,C,CTL,,3.576923077,5.153846154,1327.809969,1179.417845
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,0:59:29,2,95,1,0,4,2,1,3,2,2,2,2,53,42,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19.13,13.713,3,114,BW,NCTL,ND,3.576923077,5.153846154,1299.751956,1207.475857
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:00:10,2,96,1,0,4,2,1,3,3,2,1,2,53,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22,4.067,1,135,C,NCTL,D,3.576923077,5.153846154,1274.561588,1232.666225
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:00:27,2,97,1,0,4,2,1,3,4,2,1,2,53,44,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,,,,,3.576923077,5.153846154,1252.161519,1255.066295
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:01:31,2,98,1,0,5,2,2,0,0,1,1,1,54,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.983,5.122,1,119,BW,NCTL,D,2.722222222,1.642857143,1232.328727,1274.899086
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:01:56,2,99,1,0,5,2,2,1,0,1,2,2,54,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.81,10.677,2,99,C,NCTL,D,2.722222222,1.642857143,1254.767084,1252.46073
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:02:32,2,100,1,0,5,2,2,1,1,1,1,2,54,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.237,11.101,2,110,BW,NCTL,D,2.722222222,1.642857143,1234.634321,1272.593492
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:03:09,2,101,1,0,5,2,2,1,2,1,1,1,55,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.971,4.731,1,123,W,CTL,ND,2.722222222,1.642857143,1216.810774,1290.41704
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:03:42,2,102,1,0,5,2,2,2,2,1,2,2,55,47,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,23.071,23.168,4,88,BC,NCTL,ND,2.722222222,1.642857143,1240.985617,1266.242196
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:04:23,2,103,1,0,5,2,2,2,3,1,1,1,56,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9.248,10.211,3,128,B,NCTL,D,2.722222222,1.642857143,1222.436947,1284.790866
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:04:51,2,104,1,0,5,2,2,3,3,1,1,1,57,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.733,4.158,1,130,BC,NCTL,D,2.722222222,1.642857143,1245.988281,1261.239533
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:05:09,2,105,1,0,5,2,2,4,3,1,1,1,58,47,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.798,3.064,1,127,C,NCTL,D,2.722222222,1.642857143,1266.86565,1240.362164
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:06:32,2,106,1,0,6,3,2,0,0,2,1,1,59,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.876,16.94,4,135,BC,NCTL,D,3.529411765,5.545454545,1285.342939,1221.884874
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:06:52,2,107,1,0,6,3,2,1,0,2,1,1,60,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.925,6.42,2,124,C,NCTL,,3.529411765,5.545454545,1301.730085,1205.497728
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:07:11,2,108,1,0,6,3,2,2,0,2,1,2,60,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.287,6.999,3,132,BC,NCTL,D,3.529411765,5.545454545,1316.32795,1190.899864
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:07:30,2,109,1,0,6,3,2,2,1,2,2,2,60,49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.585,5.74,1,120,C,CTL,ND,3.529411765,5.545454545,1289.405864,1217.821949
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:08:03,2,110,1,0,6,3,2,2,2,2,2,1,61,49,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.14,1.295,0,,C,CTL,,3.529411765,5.545454545,1265.342498,1241.885316
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:08:31,2,111,1,0,6,3,2,3,2,2,1,1,62,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,16.122,10.507,2,135,BW,NCTL,ND,3.529411765,5.545454545,1283.994242,1223.233572
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:08:58,2,112,1,0,7,4,2,0,0,1,1,1,63,49,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852,0.54,1,126,C,NCTL,,2.176470588,1.333333333,1300.531803,1206.69601
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:09:15,2,113,1,0,7,4,2,1,0,1,2,1,64,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.907,28.013,5,98,C,NCTL,D,2.176470588,1.333333333,1315.257797,1191.970016
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:09:49,2,114,1,0,7,4,2,2,0,1,2,1,65,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873,3.724,1,102,W,NCTL,D,2.176470588,1.333333333,1328.444389,1178.783425
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:10:15,2,115,1,0,7,4,2,3,0,1,2,1,66,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.512,6.529,1,98,BW,NCTL,D,2.176470588,1.333333333,1340.325282,1166.902531
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:12:06,2,116,1,0,8,5,2,0,0,2,1,2,66,50,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.866,4.352,1,124,BW,NCTL,ND,3.428571429,5.25,1351.096301,1156.131512
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:12:18,2,117,1,0,8,5,2,0,1,2,1,2,66,51,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.162,0.913,1,131,W,CTL,,3.428571429,5.25,1320.919642,1186.308172
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:12:29,2,118,1,0,8,5,2,0,2,2,1,2,66,52,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.196,0.977,1,132,C,NCTL,,3.428571429,5.25,1293.536567,1213.691246
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:12:42,2,119,1,0,8,5,2,0,3,2,1,2,66,53,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.805,3.105,1,,,,,3.428571429,5.25,1269.019543,1238.20827
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:13:07,2,120,1,0,9,5,3,0,0,1,1,1,67,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.415,7.792,1,115,W,CTL,ND,3.083333333,1.166666667,1247.250539,1259.977274
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:13:24,2,121,1,0,9,5,3,1,0,1,2,1,68,53,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24,7.479,3,93,B,NCTL,ND,3.083333333,1.166666667,1267.982821,1239.244992
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:13:54,2,122,1,0,9,5,3,2,0,1,1,2,68,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.926,13.97,4,128,C,NCTL,ND,3.083333333,1.166666667,1286.332301,1220.895512
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:14:16,2,123,1,0,9,5,3,2,1,1,2,2,68,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.946,11.158,2,98,C,NCTL,D,3.083333333,1.166666667,1262.609374,1244.618439
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:14:52,2,124,1,0,9,5,3,2,2,1,1,1,69,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.603,14.329,1,123,C,NCTL,ND,3.083333333,1.166666667,1241.574657,1265.653156
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:15:22,2,125,1,0,9,5,3,3,2,1,1,1,70,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.108,13.495,3,125,C,CTL,ND,3.083333333,1.166666667,1262.958512,1244.269301
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:19:12,3,126,2,0,1,0,0,0,0,2,2,1,71,55,2,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.139,18.497,6,103,B,NCTL,ND,3.652173913,4.222222222,1281.883711,1225.344102
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:19:44,3,127,2,0,1,0,0,1,0,2,1,2,71,56,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.714,2.731,1,132,BW,CTL,ND,3.652173913,4.222222222,1298.657459,1208.570354
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:20:02,3,128,2,0,1,0,0,1,1,2,1,2,71,57,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835,1.009,1,125,BW,NCTL,,3.652173913,4.222222222,1273.584804,1233.643009
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:20:18,3,129,2,0,1,0,0,1,2,2,2,2,71,58,2,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.723,19.823,3,104,B,NCTL,ND,3.652173913,4.222222222,1251.295645,1255.932168
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:20:53,3,130,2,0,1,0,0,1,3,2,1,2,71,59,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.307,5.909,1,118,W,CTL,ND,3.652173913,4.222222222,1231.562529,1275.665284
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:21:33,3,131,2,0,2,0,1,0,0,1,1,1,72,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.448,5.985,1,113,BW,NCTL,ND,2.083333333,1.375,1214.087739,1293.140074
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:21:49,3,132,2,0,2,0,1,1,0,1,2,2,72,60,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28.43,20.463,6,101,C,NCTL,ND,2.083333333,1.375,1238.561421,1268.666392
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:22:27,3,133,2,0,2,0,1,1,1,1,2,1,73,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.94,15.324,5,102,C,NCTL,D,2.083333333,1.375,1220.290079,1286.937735
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:22:59,3,134,2,0,2,0,1,2,1,1,1,1,74,60,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.819,8.436,3,125,B,NCTL,ND,2.083333333,1.375,1244.08025,1263.147564
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:23:19,3,135,2,0,2,0,1,3,1,1,2,2,74,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.907,8.077,2,93,BC,NCTL,ND,2.083333333,1.375,1265.176752,1242.051061
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:24:07,3,136,2,0,2,0,1,3,2,1,2,2,74,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.844,23.617,6,94,B,NCTL,ND,2.083333333,1.375,1243.847493,1263.380321
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:24:53,3,137,2,0,2,0,1,3,3,1,1,1,75,62,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.894,29.404,5,106,W,CTL,ND,2.083333333,1.375,1224.970709,1282.257104
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:25:22,3,138,2,0,2,0,1,4,3,1,1,1,76,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.559,4.397,1,124,C,NCTL,ND,2.083333333,1.375,1248.238817,1258.988997
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:25:50,3,139,2,0,3,1,1,0,0,2,1,2,76,63,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,1.131,1,131,C,CTL,,3.5,5.625,1268.857449,1238.370364
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:26:08,3,140,2,0,3,1,1,0,1,2,1,2,76,64,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.538,6.851,1,128,W,NCTL,ND,3.5,5.625,1247.106962,1260.120851
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:26:28,3,141,2,0,3,1,1,0,2,2,1,2,76,65,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562,0.803,1,121,W,NCTL,,3.5,5.625,1227.855752,1279.372062
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:26:39,3,142,2,0,3,1,1,0,3,2,1,2,76,66,2,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.329,13.977,3,126,W,NCTL,,3.5,5.625,1210.799725,1296.428088
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:28:18,3,143,2,0,4,1,2,0,0,1,2,1,77,66,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.58,4.168,1,96,C,NCTL,ND,2.588235294,1.3,1195.631455,1311.596358
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:28:42,3,144,2,0,4,1,2,1,0,1,2,2,77,67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.896,8.637,2,96,BC,NCTL,ND,2.588235294,1.3,1222.069608,1285.158206
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:29:11,3,145,2,0,4,1,2,1,1,1,1,1,78,67,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.607,1,126,C,CTL,,2.588235294,1.3,1205.661884,1301.56593
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:29:27,3,146,2,0,4,1,2,2,1,1,2,1,79,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.854,12.653,3,94,C,NCTL,D,2.588235294,1.3,1231.046494,1276.181319
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:30:02,3,147,2,0,4,1,2,3,1,1,1,1,80,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.105,5.424,1,114,W,NCTL,D,2.588235294,1.3,1253.630146,1253.597668
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:30:44,3,148,2,0,5,2,2,0,0,2,1,2,80,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,5.62,1,127,BC,NCTL,D,3.733333333,5.125,1273.628276,1233.599537
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:30:59,3,149,2,0,5,2,2,0,1,2,1,2,80,69,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.661,4.755,1,128,C,NCTL,D,3.733333333,5.125,1251.334178,1255.893635
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:31:13,3,150,2,0,5,2,2,0,2,2,1,2,80,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.336,5.441,1,120,W,CTL,ND,3.733333333,5.125,1231.596627,1275.631187
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:31:29,3,151,2,0,5,2,2,0,3,2,1,2,80,71,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038,0.577,1,121,C,NCTL,,3.733333333,5.125,1214.117974,1293.10984
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:32:57,3,152,2,0,6,2,3,0,0,1,2,2,80,72,1,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.738,12.216,4,101,C,NCTL,D,2.842105263,1.1875,1198.588349,1308.639465
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:33:26,3,153,2,0,6,2,3,0,1,1,1,2,80,73,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.058,20.798,4,122,BC,CTL,D,2.842105263,1.1875,1184.719702,1322.508112
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:33:58,3,154,2,0,6,2,3,0,2,1,2,2,80,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.164,60.795,12,100,BC,NCTL,D,2.842105263,1.1875,1172.260198,1334.967615
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:35:00,3,155,2,0,6,2,3,0,3,1,1,1,81,74,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.508,8.595,3,124,C,NCTL,ND,2.842105263,1.1875,1160.996848,1346.230966
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:35:23,3,156,2,0,6,2,3,1,3,1,1,1,82,74,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.137,1.337,1,114,W,CTL,,2.842105263,1.1875,1190.752502,1316.475311
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:35:49,3,157,2,0,6,2,3,2,3,1,1,1,83,74,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16.65,22.561,5,128,BC,NCTL,ND,2.842105263,1.1875,1217.689517,1289.538296
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:36:21,3,158,2,0,6,2,3,3,3,1,1,1,84,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.306,19.285,3,128,BC,NCTL,D,2.842105263,1.1875,1241.767498,1265.460315
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:36:52,3,159,2,0,6,2,3,4,3,1,1,1,85,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.764,11.91,3,121,C,NCTL,D,2.842105263,1.1875,1263.129256,1244.098557
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:37:22,3,160,2,0,7,3,3,0,0,2,2,2,85,75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.49,7.944,1,109,BC,NCTL,D,3.333333333,5.1,1282.034855,1225.192958
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:37:53,3,161,2,0,7,3,3,0,1,2,1,1,86,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.725,18.569,6,127,BW,NCTL,ND,3.333333333,5.1,1258.791657,1248.436156
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:38:17,3,162,2,0,7,3,3,1,1,2,1,2,86,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.927,3.499,1,130,C,NCTL,ND,3.333333333,5.1,1278.195723,1229.03209
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:38:33,3,163,2,0,7,3,3,1,2,2,1,2,86,77,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0.714,1,124,C,NCTL,,3.333333333,5.1,1255.384376,1251.843437
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:38:48,3,164,2,0,7,3,3,1,3,2,1,2,86,78,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.712,6.629,1,121,BW,NCTL,D,3.333333333,5.1,1235.180551,1272.047263
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:40:12,3,165,2,0,8,3,4,0,0,1,1,1,87,78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.914,13.977,3,108,W,CTL,ND,2.05,1,1217.29484,1289.932974
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:40:32,3,166,2,0,8,3,4,1,0,1,2,1,88,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.892,4.491,1,100,W,CTL,ND,2.05,1,1241.416351,1265.811463
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:41:01,3,167,2,0,8,3,4,2,0,1,1,2,88,79,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.054,10.492,2,129,C,NCTL,ND,2.05,1,1262.818343,1244.40947
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:41:21,3,168,2,0,8,3,4,2,1,1,1,1,89,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.641,2.362,1,129,BW,NCTL,ND,2.05,1,1241.759634,1265.46818
2023-wimbledon-1407,Andrey Rublev,Alexander Bublik,1:41:36,3,169,2,0,8,3,4,3,1,1,1,1,90,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.137,5.827,1,126,BC,CTL,ND,2.05,1,1263.122293,1244.10552
